cluster_representative	cluster_component
34296-MCHR1_HUMAN@pmd	34294-MCHR1_HUMAN@pmd
34296-MCHR1_HUMAN@pmd	34295-MCHR1_HUMAN@pmd
34669-ARY2_HUMAN@pmd	34669-ARY2_HUMAN@pmd
34669-ARY2_HUMAN@pmd	34670-ARY2_HUMAN@pmd
34669-ARY2_HUMAN@pmd	34671-ARY2_HUMAN@pmd
34669-ARY2_HUMAN@pmd	34672-ARY2_HUMAN@pmd
34669-ARY2_HUMAN@pmd	39039-ARY1_HUMAN@pmd
34669-ARY2_HUMAN@pmd	39040-ARY1_HUMAN@pmd
34669-ARY2_HUMAN@pmd	34667-ARY2_HUMAN@pmd
34669-ARY2_HUMAN@pmd	34668-ARY2_HUMAN@pmd
34740-2B14_HUMAN@pmd	34740-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34741-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64855-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34716-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	46987-2B11_HUMAN@pmd
34740-2B14_HUMAN@pmd	64856-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34717-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	46988-2B11_HUMAN@pmd
34740-2B14_HUMAN@pmd	64857-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34718-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	46989-2B11_HUMAN@pmd
34740-2B14_HUMAN@pmd	64858-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34719-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64859-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34720-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64860-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34721-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64861-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34722-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64862-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34723-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64863-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34724-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64864-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34725-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64865-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34726-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64866-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34727-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	64867-2B17_HUMAN@pmd
34740-2B14_HUMAN@pmd	34728-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34729-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34730-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34731-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34732-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34733-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34734-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34735-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34736-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34737-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34738-2B14_HUMAN@pmd
34740-2B14_HUMAN@pmd	34739-2B14_HUMAN@pmd
34971-1A02_HUMAN@pmd	34971-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35003-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35035-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61253-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34972-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35004-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35036-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61254-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34973-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35005-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35037-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61255-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34974-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35006-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35038-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61256-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34975-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35007-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35039-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61257-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34976-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35008-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35040-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61258-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34977-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35009-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35041-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61259-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34978-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35010-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35042-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61260-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34979-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35011-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35043-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61261-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34980-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35012-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35044-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61262-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34981-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35013-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35045-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61263-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34982-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35014-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61264-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34983-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35015-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61265-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34984-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35016-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61266-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34985-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35017-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61267-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34986-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35018-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61268-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34987-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35019-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61269-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34988-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35020-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	34989-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35021-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	34990-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35022-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	34991-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35023-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38904-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	34992-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35024-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38905-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61242-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34993-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35025-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38906-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61243-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34994-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35026-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38907-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61244-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34995-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35027-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38908-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61245-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34996-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35028-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38909-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61246-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34997-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35029-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38910-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61247-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34998-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35030-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38911-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61248-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34967-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	34999-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35031-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38912-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61249-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34968-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35000-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35032-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	38913-1B27_HUMAN@pmd
34971-1A02_HUMAN@pmd	61250-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34969-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35001-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35033-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61251-1B07_HUMAN@pmd
34971-1A02_HUMAN@pmd	34970-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35002-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	35034-1A02_HUMAN@pmd
34971-1A02_HUMAN@pmd	61252-1B07_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35129-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35130-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35108-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35109-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35110-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35111-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35112-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35113-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35114-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35115-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35116-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35117-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35118-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35119-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35120-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35121-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35122-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35123-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35124-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35125-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35126-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35127-IL1R1_HUMAN@pmd
35129-IL1R1_HUMAN@pmd	35128-IL1R1_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35586-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35587-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35561-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35562-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35563-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35564-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35565-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35566-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35567-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35568-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35569-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35570-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35571-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35572-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35573-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35574-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35575-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35576-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35577-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35578-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35579-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35580-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35581-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35582-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35583-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35584-ICAM2_HUMAN@pmd
35586-ICAM2_HUMAN@pmd	35585-ICAM2_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35779-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35780-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35781-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35782-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35783-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35784-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35785-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35786-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35787-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35788-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35789-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35790-TNFL5_HUMAN@pmd
35779-TNFL5_HUMAN@pmd	35791-TNFL5_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35970-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35971-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35972-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35973-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35974-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35975-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	45012-FCG2B_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	45013-FCG2B_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35968-FCG2A_HUMAN@pmd
35970-FCG2A_HUMAN@pmd	35969-FCG2A_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36374-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36375-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36376-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36377-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36367-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36368-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36369-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36370-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36371-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36372-ACADV_HUMAN@pmd
36374-ACADV_HUMAN@pmd	36373-ACADV_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36609-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	58565-NDKA_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36610-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	58566-NDKA_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36611-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	58567-NDKA_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36612-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	58568-NDKA_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36613-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	58569-NDKA_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36614-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	58570-NDKA_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36615-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36616-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36617-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36618-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36619-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36620-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36621-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36590-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36622-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36591-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36623-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36592-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36624-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36593-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36594-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36595-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36596-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36597-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36598-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36599-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36600-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36601-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36602-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36603-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36604-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36605-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36606-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36607-NDKB_HUMAN@pmd
36609-NDKB_HUMAN@pmd	36608-NDKB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36782-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36753-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36754-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36755-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36756-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36757-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36758-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36759-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36760-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36761-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36762-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36763-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36764-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36765-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36766-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36767-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36768-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36769-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36770-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36771-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36772-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36773-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36774-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36775-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36776-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36777-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36778-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36779-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36780-TNFB_HUMAN@pmd
36782-TNFB_HUMAN@pmd	36781-TNFB_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36987-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36988-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36989-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36990-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36991-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36978-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36979-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36980-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36981-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36982-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36983-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36984-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36985-TNR5_HUMAN@pmd
36987-TNR5_HUMAN@pmd	36986-TNR5_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37252-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37253-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37254-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37223-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37255-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37224-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37256-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37225-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37257-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37226-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37258-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37227-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37259-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37228-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37260-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37229-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37261-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37230-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37262-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37231-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37263-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37232-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37264-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37233-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37265-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37234-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37266-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37235-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37267-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37236-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37268-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37237-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37269-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37238-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37270-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37239-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37271-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37240-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37272-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37241-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37273-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37242-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37274-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37243-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37275-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37244-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37276-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37245-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37277-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37246-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37247-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37248-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37249-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37250-CNTF_HUMAN@pmd
37252-CNTF_HUMAN@pmd	37251-CNTF_HUMAN@pmd
