cluster_representative	cluster_component
1216-CSHUA@yana	84039-CYP1_ARATH@ec
1216-CSHUA@yana	84040-CYP1_ARATH@ec
1216-CSHUA@yana	84041-CYP1_ARATH@ec
1216-CSHUA@yana	84042-CYP1_ARATH@ec
1216-CSHUA@yana	84043-CYP1_ARATH@ec
1216-CSHUA@yana	84044-CYP1_ARATH@ec
1216-CSHUA@yana	84045-CYP1_ARATH@ec
1216-CSHUA@yana	84046-CYP1_ARATH@ec
1216-CSHUA@yana	84047-CYP1_ARATH@ec
1216-CSHUA@yana	84048-CYP1_ARATH@ec
1216-CSHUA@yana	84049-CYP1_ARATH@ec
1216-CSHUA@yana	84050-CYP1_ARATH@ec
1216-CSHUA@yana	84051-CYP1_ARATH@ec
1216-CSHUA@yana	84052-CYP1_ARATH@ec
1216-CSHUA@yana	84053-CYP1_ARATH@ec
1216-CSHUA@yana	84054-CYP1_ARATH@ec
1216-CSHUA@yana	84055-CYP1_ARATH@ec
1216-CSHUA@yana	84056-CYP1_ARATH@ec
1216-CSHUA@yana	84057-CYP1_ARATH@ec
1216-CSHUA@yana	84058-CYP1_ARATH@ec
1216-CSHUA@yana	100624-A001072@direct1
1216-CSHUA@yana	45074-CYPC_YEAST@pmd
1216-CSHUA@yana	45075-CYPC_YEAST@pmd
1248-FCMSG1@yana	1248-FCMSG1@yana
1248-FCMSG1@yana	1239-FCMSG1@yana
1248-FCMSG1@yana	1240-FCMSG1@yana
1248-FCMSG1@yana	1241-FCMSG1@yana
1248-FCMSG1@yana	1242-FCMSG1@yana
1248-FCMSG1@yana	1243-FCMSG1@yana
1248-FCMSG1@yana	1244-FCMSG1@yana
1248-FCMSG1@yana	1245-FCMSG1@yana
1248-FCMSG1@yana	1246-FCMSG1@yana
1248-FCMSG1@yana	1247-FCMSG1@yana
1248-FCMSG1@yana	35968-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35969-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35970-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35971-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35972-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35973-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35974-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	35975-FCG2A_HUMAN@pmd
1248-FCMSG1@yana	45012-FCG2B_HUMAN@pmd
1248-FCMSG1@yana	45013-FCG2B_HUMAN@pmd
1408-KIBYG@yana	1408-KIBYG@yana
1408-KIBYG@yana	1409-KIBYG@yana
1408-KIBYG@yana	59105-PGK_YEAST@pmd
1408-KIBYG@yana	1410-KIBYG@yana
1408-KIBYG@yana	59106-PGK_YEAST@pmd
1408-KIBYG@yana	1411-KIBYG@yana
1408-KIBYG@yana	59107-PGK_YEAST@pmd
1408-KIBYG@yana	1412-KIBYG@yana
1408-KIBYG@yana	59108-PGK_YEAST@pmd
1408-KIBYG@yana	1413-KIBYG@yana
1408-KIBYG@yana	59109-PGK_YEAST@pmd
1408-KIBYG@yana	1414-KIBYG@yana
1408-KIBYG@yana	1415-KIBYG@yana
1408-KIBYG@yana	1416-KIBYG@yana
1408-KIBYG@yana	1417-KIBYG@yana
1408-KIBYG@yana	1418-KIBYG@yana
1408-KIBYG@yana	1419-KIBYG@yana
1408-KIBYG@yana	1420-KIBYG@yana
1408-KIBYG@yana	1421-KIBYG@yana
1408-KIBYG@yana	1422-KIBYG@yana
1408-KIBYG@yana	1423-KIBYG@yana
1408-KIBYG@yana	1424-KIBYG@yana
1408-KIBYG@yana	1425-KIBYG@yana
1408-KIBYG@yana	1397-KIBYG@yana
1408-KIBYG@yana	1398-KIBYG@yana
1408-KIBYG@yana	1399-KIBYG@yana
1408-KIBYG@yana	1400-KIBYG@yana
1408-KIBYG@yana	1401-KIBYG@yana
1408-KIBYG@yana	1402-KIBYG@yana
1408-KIBYG@yana	1403-KIBYG@yana
1408-KIBYG@yana	1404-KIBYG@yana
1408-KIBYG@yana	1405-KIBYG@yana
1408-KIBYG@yana	1406-KIBYG@yana
1408-KIBYG@yana	1407-KIBYG@yana
1408-KIBYG@yana	20800-P00558@humsvar
1408-KIBYG@yana	81472-PGK1_HUMAN@ec
1408-KIBYG@yana	20801-P00558@humsvar
1408-KIBYG@yana	81473-PGK1_HUMAN@ec
1408-KIBYG@yana	81474-PGK1_HUMAN@ec
1408-KIBYG@yana	81475-PGK1_HUMAN@ec
1408-KIBYG@yana	81476-PGK1_HUMAN@ec
1408-KIBYG@yana	81477-PGK1_HUMAN@ec
1408-KIBYG@yana	81478-PGK1_HUMAN@ec
1408-KIBYG@yana	81458-PGK1_HUMAN@ec
1408-KIBYG@yana	81459-PGK1_HUMAN@ec
1408-KIBYG@yana	81460-PGK1_HUMAN@ec
1408-KIBYG@yana	81461-PGK1_HUMAN@ec
1408-KIBYG@yana	3990-KIHUG@yana
1408-KIBYG@yana	81462-PGK1_HUMAN@ec
1408-KIBYG@yana	3991-KIHUG@yana
1408-KIBYG@yana	81463-PGK1_HUMAN@ec
1408-KIBYG@yana	81464-PGK1_HUMAN@ec
1408-KIBYG@yana	81465-PGK1_HUMAN@ec
1408-KIBYG@yana	13402-1728@disease
1408-KIBYG@yana	81466-PGK1_HUMAN@ec
1408-KIBYG@yana	13403-1728@disease
1408-KIBYG@yana	81467-PGK1_HUMAN@ec
1408-KIBYG@yana	13404-1728@disease
1408-KIBYG@yana	20796-P00558@humsvar
1408-KIBYG@yana	81468-PGK1_HUMAN@ec
1408-KIBYG@yana	13405-1728@disease
1408-KIBYG@yana	20797-P00558@humsvar
1408-KIBYG@yana	81469-PGK1_HUMAN@ec
1408-KIBYG@yana	13406-1728@disease
1408-KIBYG@yana	20798-P00558@humsvar
1408-KIBYG@yana	81470-PGK1_HUMAN@ec
1408-KIBYG@yana	20799-P00558@humsvar
1408-KIBYG@yana	81471-PGK1_HUMAN@ec
1408-KIBYG@yana	67256-PGKB_TRYBB@pmd
1408-KIBYG@yana	67255-PGKB_TRYBB@pmd
1536-EIBH2A@yana	1536-EIBH2A@yana
1536-EIBH2A@yana	1537-EIBH2A@yana
1536-EIBH2A@yana	1512-EIBH2A@yana
1536-EIBH2A@yana	1513-EIBH2A@yana
1536-EIBH2A@yana	1514-EIBH2A@yana
1536-EIBH2A@yana	1515-EIBH2A@yana
1536-EIBH2A@yana	1516-EIBH2A@yana
1536-EIBH2A@yana	1517-EIBH2A@yana
1536-EIBH2A@yana	1518-EIBH2A@yana
1536-EIBH2A@yana	1519-EIBH2A@yana
1536-EIBH2A@yana	1520-EIBH2A@yana
1536-EIBH2A@yana	1521-EIBH2A@yana
1536-EIBH2A@yana	1522-EIBH2A@yana
1536-EIBH2A@yana	1523-EIBH2A@yana
1536-EIBH2A@yana	1524-EIBH2A@yana
1536-EIBH2A@yana	1525-EIBH2A@yana
1536-EIBH2A@yana	1526-EIBH2A@yana
1536-EIBH2A@yana	1527-EIBH2A@yana
1536-EIBH2A@yana	1528-EIBH2A@yana
1536-EIBH2A@yana	1529-EIBH2A@yana
1536-EIBH2A@yana	1530-EIBH2A@yana
1536-EIBH2A@yana	1531-EIBH2A@yana
1536-EIBH2A@yana	1532-EIBH2A@yana
1536-EIBH2A@yana	1533-EIBH2A@yana
1536-EIBH2A@yana	1534-EIBH2A@yana
1536-EIBH2A@yana	1535-EIBH2A@yana
1568-B28771@yana	1568-B28771@yana
1568-B28771@yana	1569-B28771@yana
1568-B28771@yana	1570-B28771@yana
1568-B28771@yana	4674-A25102@yana
1568-B28771@yana	1155-WNRFLS@yana
1568-B28771@yana	1571-B28771@yana
1568-B28771@yana	4675-A25102@yana
1568-B28771@yana	1156-WNRFLS@yana
1568-B28771@yana	1572-B28771@yana
1568-B28771@yana	4676-A25102@yana
1568-B28771@yana	1157-WNRFLS@yana
1568-B28771@yana	1573-B28771@yana
1568-B28771@yana	1158-WNRFLS@yana
1568-B28771@yana	1574-B28771@yana
1568-B28771@yana	1159-WNRFLS@yana
1568-B28771@yana	1575-B28771@yana
1568-B28771@yana	1160-WNRFLS@yana
1568-B28771@yana	1576-B28771@yana
1568-B28771@yana	1161-WNRFLS@yana
1568-B28771@yana	1577-B28771@yana
1568-B28771@yana	1162-WNRFLS@yana
1568-B28771@yana	1578-B28771@yana
1568-B28771@yana	1163-WNRFLS@yana
1568-B28771@yana	1579-B28771@yana
1568-B28771@yana	1164-WNRFLS@yana
1568-B28771@yana	1580-B28771@yana
1568-B28771@yana	1165-WNRFLS@yana
1568-B28771@yana	1581-B28771@yana
1568-B28771@yana	1166-WNRFLS@yana
1568-B28771@yana	1582-B28771@yana
1568-B28771@yana	46478-RCEL_RHOSH@pmd
1568-B28771@yana	1551-B28771@yana
1568-B28771@yana	1583-B28771@yana
1568-B28771@yana	46479-RCEL_RHOSH@pmd
1568-B28771@yana	1552-B28771@yana
1568-B28771@yana	46480-RCEL_RHOSH@pmd
1568-B28771@yana	1553-B28771@yana
1568-B28771@yana	46481-RCEL_RHOSH@pmd
1568-B28771@yana	1554-B28771@yana
1568-B28771@yana	46482-RCEL_RHOSH@pmd
1568-B28771@yana	1555-B28771@yana
1568-B28771@yana	46483-RCEL_RHOSH@pmd
1568-B28771@yana	1556-B28771@yana
1568-B28771@yana	46484-RCEL_RHOSH@pmd
1568-B28771@yana	1557-B28771@yana
1568-B28771@yana	46485-RCEL_RHOSH@pmd
1568-B28771@yana	1558-B28771@yana
1568-B28771@yana	1559-B28771@yana
1568-B28771@yana	1560-B28771@yana
1568-B28771@yana	1561-B28771@yana
1568-B28771@yana	1562-B28771@yana
1568-B28771@yana	1563-B28771@yana
1568-B28771@yana	1564-B28771@yana
1568-B28771@yana	1565-B28771@yana
1568-B28771@yana	1566-B28771@yana
1568-B28771@yana	1567-B28771@yana
1568-B28771@yana	3201-WNRFMS@yana
1568-B28771@yana	3200-WNRFMS@yana
1568-B28771@yana	3202-WNRFMS@yana
1568-B28771@yana	3203-WNRFMS@yana
1568-B28771@yana	3204-WNRFMS@yana
1568-B28771@yana	3205-WNRFMS@yana
1568-B28771@yana	3533-A28771@yana
1568-B28771@yana	3534-A28771@yana
1568-B28771@yana	3535-A28771@yana
1568-B28771@yana	3536-A28771@yana
1568-B28771@yana	3537-A28771@yana
1568-B28771@yana	3538-A28771@yana
1568-B28771@yana	3539-A28771@yana
1600-A43481@yana	1600-A43481@yana
1600-A43481@yana	1601-A43481@yana
1600-A43481@yana	1602-A43481@yana
1600-A43481@yana	1603-A43481@yana
1600-A43481@yana	1604-A43481@yana
1600-A43481@yana	1605-A43481@yana
1600-A43481@yana	1606-A43481@yana
1600-A43481@yana	1607-A43481@yana
1600-A43481@yana	1608-A43481@yana
1600-A43481@yana	1609-A43481@yana
1600-A43481@yana	1610-A43481@yana
1600-A43481@yana	1611-A43481@yana
1600-A43481@yana	1612-A43481@yana
1600-A43481@yana	1613-A43481@yana
1600-A43481@yana	1614-A43481@yana
1600-A43481@yana	1615-A43481@yana
1600-A43481@yana	1616-A43481@yana
1600-A43481@yana	1617-A43481@yana
1600-A43481@yana	1618-A43481@yana
1600-A43481@yana	1592-A43481@yana
1600-A43481@yana	1593-A43481@yana
1600-A43481@yana	1594-A43481@yana
1600-A43481@yana	1595-A43481@yana
1600-A43481@yana	1596-A43481@yana
1600-A43481@yana	1597-A43481@yana
1600-A43481@yana	1598-A43481@yana
1600-A43481@yana	1599-A43481@yana
1632-JH0193@yana	1632-JH0193@yana
1632-JH0193@yana	1664-JH0193@yana
1632-JH0193@yana	65792-KCNAS_DROME@pmd
1632-JH0193@yana	73824-A941059@direct2
1632-JH0193@yana	1633-JH0193@yana
1632-JH0193@yana	1665-JH0193@yana
1632-JH0193@yana	65793-KCNAS_DROME@pmd
1632-JH0193@yana	73825-A941059@direct2
1632-JH0193@yana	1634-JH0193@yana
1632-JH0193@yana	1666-JH0193@yana
1632-JH0193@yana	65794-KCNAS_DROME@pmd
1632-JH0193@yana	73826-A941059@direct2
1632-JH0193@yana	1635-JH0193@yana
1632-JH0193@yana	1667-JH0193@yana
1632-JH0193@yana	65795-KCNAS_DROME@pmd
1632-JH0193@yana	73827-A941059@direct2
1632-JH0193@yana	1636-JH0193@yana
1632-JH0193@yana	1668-JH0193@yana
1632-JH0193@yana	65796-KCNAS_DROME@pmd
1632-JH0193@yana	73828-A941059@direct2
1632-JH0193@yana	1637-JH0193@yana
1632-JH0193@yana	1669-JH0193@yana
1632-JH0193@yana	65797-KCNAS_DROME@pmd
1632-JH0193@yana	73829-A941059@direct2
1632-JH0193@yana	1638-JH0193@yana
1632-JH0193@yana	1670-JH0193@yana
1632-JH0193@yana	65798-KCNAS_DROME@pmd
1632-JH0193@yana	73830-A941059@direct2
1632-JH0193@yana	1639-JH0193@yana
1632-JH0193@yana	1671-JH0193@yana
1632-JH0193@yana	65799-KCNAS_DROME@pmd
1632-JH0193@yana	73831-A941059@direct2
1632-JH0193@yana	1640-JH0193@yana
1632-JH0193@yana	1672-JH0193@yana
1632-JH0193@yana	65800-KCNAS_DROME@pmd
1632-JH0193@yana	73832-A941059@direct2
1632-JH0193@yana	1641-JH0193@yana
1632-JH0193@yana	1673-JH0193@yana
1632-JH0193@yana	73833-A941059@direct2
1632-JH0193@yana	1642-JH0193@yana
1632-JH0193@yana	1674-JH0193@yana
1632-JH0193@yana	73834-A941059@direct2
1632-JH0193@yana	1643-JH0193@yana
1632-JH0193@yana	1675-JH0193@yana
1632-JH0193@yana	73835-A941059@direct2
1632-JH0193@yana	1644-JH0193@yana
1632-JH0193@yana	1676-JH0193@yana
1632-JH0193@yana	73836-A941059@direct2
1632-JH0193@yana	1645-JH0193@yana
1632-JH0193@yana	73837-A941059@direct2
1632-JH0193@yana	1646-JH0193@yana
1632-JH0193@yana	73838-A941059@direct2
1632-JH0193@yana	1647-JH0193@yana
1632-JH0193@yana	73839-A941059@direct2
1632-JH0193@yana	1648-JH0193@yana
1632-JH0193@yana	73840-A941059@direct2
1632-JH0193@yana	1649-JH0193@yana
1632-JH0193@yana	73841-A941059@direct2
1632-JH0193@yana	1650-JH0193@yana
1632-JH0193@yana	73842-A941059@direct2
1632-JH0193@yana	1619-JH0193@yana
1632-JH0193@yana	1651-JH0193@yana
1632-JH0193@yana	73843-A941059@direct2
1632-JH0193@yana	1620-JH0193@yana
1632-JH0193@yana	1652-JH0193@yana
1632-JH0193@yana	73844-A941059@direct2
1632-JH0193@yana	1621-JH0193@yana
1632-JH0193@yana	1653-JH0193@yana
1632-JH0193@yana	1622-JH0193@yana
1632-JH0193@yana	1654-JH0193@yana
1632-JH0193@yana	1623-JH0193@yana
1632-JH0193@yana	1655-JH0193@yana
1632-JH0193@yana	1624-JH0193@yana
1632-JH0193@yana	1656-JH0193@yana
1632-JH0193@yana	65784-KCNAS_DROME@pmd
1632-JH0193@yana	1625-JH0193@yana
1632-JH0193@yana	1657-JH0193@yana
1632-JH0193@yana	65785-KCNAS_DROME@pmd
1632-JH0193@yana	1626-JH0193@yana
1632-JH0193@yana	1658-JH0193@yana
1632-JH0193@yana	65786-KCNAS_DROME@pmd
1632-JH0193@yana	1627-JH0193@yana
1632-JH0193@yana	1659-JH0193@yana
1632-JH0193@yana	65787-KCNAS_DROME@pmd
1632-JH0193@yana	1628-JH0193@yana
1632-JH0193@yana	1660-JH0193@yana
1632-JH0193@yana	65788-KCNAS_DROME@pmd
1632-JH0193@yana	1629-JH0193@yana
1632-JH0193@yana	1661-JH0193@yana
1632-JH0193@yana	65789-KCNAS_DROME@pmd
1632-JH0193@yana	1630-JH0193@yana
1632-JH0193@yana	1662-JH0193@yana
1632-JH0193@yana	65790-KCNAS_DROME@pmd
1632-JH0193@yana	1631-JH0193@yana
1632-JH0193@yana	1663-JH0193@yana
1632-JH0193@yana	65791-KCNAS_DROME@pmd
1696-EFECT@yana	1696-EFECT@yana
1696-EFECT@yana	3136-EFECTA@yana
1696-EFECT@yana	1697-EFECT@yana
1696-EFECT@yana	3137-EFECTA@yana
1696-EFECT@yana	1698-EFECT@yana
1696-EFECT@yana	3138-EFECTA@yana
1696-EFECT@yana	1699-EFECT@yana
1696-EFECT@yana	3139-EFECTA@yana
1696-EFECT@yana	1700-EFECT@yana
1696-EFECT@yana	3140-EFECTA@yana
1696-EFECT@yana	1701-EFECT@yana
1696-EFECT@yana	3141-EFECTA@yana
1696-EFECT@yana	1702-EFECT@yana
1696-EFECT@yana	3142-EFECTA@yana
1696-EFECT@yana	1703-EFECT@yana
1696-EFECT@yana	3143-EFECTA@yana
1696-EFECT@yana	1704-EFECT@yana
1696-EFECT@yana	3144-EFECTA@yana
1696-EFECT@yana	1705-EFECT@yana
1696-EFECT@yana	3145-EFECTA@yana
1696-EFECT@yana	1706-EFECT@yana
1696-EFECT@yana	1707-EFECT@yana
1696-EFECT@yana	3307-S13561@yana
1696-EFECT@yana	1708-EFECT@yana
1696-EFECT@yana	3123-EFECTA@yana
1696-EFECT@yana	3124-EFECTA@yana
1696-EFECT@yana	3125-EFECTA@yana
1696-EFECT@yana	3126-EFECTA@yana
1696-EFECT@yana	3127-EFECTA@yana
1696-EFECT@yana	3128-EFECTA@yana
1696-EFECT@yana	1689-EFECT@yana
1696-EFECT@yana	3129-EFECTA@yana
1696-EFECT@yana	1690-EFECT@yana
1696-EFECT@yana	3130-EFECTA@yana
1696-EFECT@yana	1691-EFECT@yana
1696-EFECT@yana	3131-EFECTA@yana
1696-EFECT@yana	1692-EFECT@yana
1696-EFECT@yana	3132-EFECTA@yana
1696-EFECT@yana	1693-EFECT@yana
1696-EFECT@yana	3133-EFECTA@yana
1696-EFECT@yana	1694-EFECT@yana
1696-EFECT@yana	3134-EFECTA@yana
1696-EFECT@yana	1695-EFECT@yana
1696-EFECT@yana	3135-EFECTA@yana
1696-EFECT@yana	20813-P49411@humsvar
1696-EFECT@yana	8619-1036@disease
1696-EFECT@yana	5243-S00229@yana
1696-EFECT@yana	5240-S00229@yana
1696-EFECT@yana	5241-S00229@yana
1696-EFECT@yana	5242-S00229@yana
1728-FOVWH3@yana	1728-FOVWH3@yana
1728-FOVWH3@yana	1760-FOVWH3@yana
1728-FOVWH3@yana	1792-FOVWH3@yana
1728-FOVWH3@yana	1249-FOVWA2@yana
1728-FOVWH3@yana	1729-FOVWH3@yana
1728-FOVWH3@yana	1761-FOVWH3@yana
1728-FOVWH3@yana	1793-FOVWH3@yana
1728-FOVWH3@yana	73345-A950796@direct1
1728-FOVWH3@yana	1250-FOVWA2@yana
1728-FOVWH3@yana	1730-FOVWH3@yana
1728-FOVWH3@yana	1762-FOVWH3@yana
1728-FOVWH3@yana	1794-FOVWH3@yana
1728-FOVWH3@yana	73346-A950796@direct1
1728-FOVWH3@yana	1251-FOVWA2@yana
1728-FOVWH3@yana	1731-FOVWH3@yana
1728-FOVWH3@yana	1763-FOVWH3@yana
1728-FOVWH3@yana	1795-FOVWH3@yana
1728-FOVWH3@yana	73347-A950796@direct1
1728-FOVWH3@yana	1252-FOVWA2@yana
1728-FOVWH3@yana	1732-FOVWH3@yana
1728-FOVWH3@yana	1764-FOVWH3@yana
1728-FOVWH3@yana	1796-FOVWH3@yana
1728-FOVWH3@yana	73348-A950796@direct1
1728-FOVWH3@yana	1253-FOVWA2@yana
1728-FOVWH3@yana	1733-FOVWH3@yana
1728-FOVWH3@yana	1765-FOVWH3@yana
1728-FOVWH3@yana	1797-FOVWH3@yana
1728-FOVWH3@yana	1254-FOVWA2@yana
1728-FOVWH3@yana	1734-FOVWH3@yana
1728-FOVWH3@yana	1766-FOVWH3@yana
1728-FOVWH3@yana	1798-FOVWH3@yana
1728-FOVWH3@yana	1255-FOVWA2@yana
1728-FOVWH3@yana	1735-FOVWH3@yana
1728-FOVWH3@yana	1767-FOVWH3@yana
1728-FOVWH3@yana	1799-FOVWH3@yana
1728-FOVWH3@yana	1256-FOVWA2@yana
1728-FOVWH3@yana	1736-FOVWH3@yana
1728-FOVWH3@yana	1768-FOVWH3@yana
1728-FOVWH3@yana	1800-FOVWH3@yana
1728-FOVWH3@yana	1257-FOVWA2@yana
1728-FOVWH3@yana	1737-FOVWH3@yana
1728-FOVWH3@yana	1769-FOVWH3@yana
1728-FOVWH3@yana	1801-FOVWH3@yana
1728-FOVWH3@yana	1258-FOVWA2@yana
1728-FOVWH3@yana	1738-FOVWH3@yana
1728-FOVWH3@yana	1770-FOVWH3@yana
1728-FOVWH3@yana	1802-FOVWH3@yana
1728-FOVWH3@yana	1259-FOVWA2@yana
1728-FOVWH3@yana	1739-FOVWH3@yana
1728-FOVWH3@yana	1771-FOVWH3@yana
1728-FOVWH3@yana	1803-FOVWH3@yana
1728-FOVWH3@yana	1260-FOVWA2@yana
1728-FOVWH3@yana	1740-FOVWH3@yana
1728-FOVWH3@yana	1772-FOVWH3@yana
1728-FOVWH3@yana	1804-FOVWH3@yana
1728-FOVWH3@yana	1261-FOVWA2@yana
1728-FOVWH3@yana	1741-FOVWH3@yana
1728-FOVWH3@yana	1773-FOVWH3@yana
1728-FOVWH3@yana	1805-FOVWH3@yana
1728-FOVWH3@yana	1262-FOVWA2@yana
1728-FOVWH3@yana	1742-FOVWH3@yana
1728-FOVWH3@yana	1774-FOVWH3@yana
1728-FOVWH3@yana	1806-FOVWH3@yana
1728-FOVWH3@yana	1263-FOVWA2@yana
1728-FOVWH3@yana	1743-FOVWH3@yana
1728-FOVWH3@yana	1775-FOVWH3@yana
1728-FOVWH3@yana	1807-FOVWH3@yana
1728-FOVWH3@yana	1264-FOVWA2@yana
1728-FOVWH3@yana	1744-FOVWH3@yana
1728-FOVWH3@yana	1776-FOVWH3@yana
1728-FOVWH3@yana	1808-FOVWH3@yana
1728-FOVWH3@yana	1265-FOVWA2@yana
1728-FOVWH3@yana	1745-FOVWH3@yana
1728-FOVWH3@yana	1777-FOVWH3@yana
1728-FOVWH3@yana	1809-FOVWH3@yana
1728-FOVWH3@yana	1266-FOVWA2@yana
1728-FOVWH3@yana	1746-FOVWH3@yana
1728-FOVWH3@yana	1778-FOVWH3@yana
1728-FOVWH3@yana	1810-FOVWH3@yana
1728-FOVWH3@yana	1267-FOVWA2@yana
1728-FOVWH3@yana	1747-FOVWH3@yana
1728-FOVWH3@yana	1779-FOVWH3@yana
1728-FOVWH3@yana	1811-FOVWH3@yana
1728-FOVWH3@yana	1268-FOVWA2@yana
1728-FOVWH3@yana	1748-FOVWH3@yana
1728-FOVWH3@yana	1780-FOVWH3@yana
1728-FOVWH3@yana	1812-FOVWH3@yana
1728-FOVWH3@yana	1269-FOVWA2@yana
1728-FOVWH3@yana	1749-FOVWH3@yana
1728-FOVWH3@yana	1781-FOVWH3@yana
1728-FOVWH3@yana	1813-FOVWH3@yana
1728-FOVWH3@yana	1270-FOVWA2@yana
1728-FOVWH3@yana	1750-FOVWH3@yana
1728-FOVWH3@yana	1782-FOVWH3@yana
1728-FOVWH3@yana	1814-FOVWH3@yana
1728-FOVWH3@yana	1271-FOVWA2@yana
1728-FOVWH3@yana	1751-FOVWH3@yana
1728-FOVWH3@yana	1783-FOVWH3@yana
1728-FOVWH3@yana	1815-FOVWH3@yana
1728-FOVWH3@yana	1272-FOVWA2@yana
1728-FOVWH3@yana	1752-FOVWH3@yana
1728-FOVWH3@yana	1784-FOVWH3@yana
1728-FOVWH3@yana	1816-FOVWH3@yana
1728-FOVWH3@yana	35672-GAG_HV1H2@pmd
1728-FOVWH3@yana	1273-FOVWA2@yana
1728-FOVWH3@yana	1753-FOVWH3@yana
1728-FOVWH3@yana	1785-FOVWH3@yana
1728-FOVWH3@yana	1817-FOVWH3@yana
1728-FOVWH3@yana	35673-GAG_HV1H2@pmd
1728-FOVWH3@yana	1274-FOVWA2@yana
1728-FOVWH3@yana	1754-FOVWH3@yana
1728-FOVWH3@yana	1786-FOVWH3@yana
1728-FOVWH3@yana	1818-FOVWH3@yana
1728-FOVWH3@yana	35674-GAG_HV1H2@pmd
1728-FOVWH3@yana	1275-FOVWA2@yana
1728-FOVWH3@yana	1755-FOVWH3@yana
1728-FOVWH3@yana	1787-FOVWH3@yana
1728-FOVWH3@yana	1819-FOVWH3@yana
1728-FOVWH3@yana	35675-GAG_HV1H2@pmd
1728-FOVWH3@yana	1276-FOVWA2@yana
1728-FOVWH3@yana	1756-FOVWH3@yana
1728-FOVWH3@yana	1788-FOVWH3@yana
1728-FOVWH3@yana	1820-FOVWH3@yana
1728-FOVWH3@yana	35676-GAG_HV1H2@pmd
1728-FOVWH3@yana	1277-FOVWA2@yana
1728-FOVWH3@yana	1725-FOVWH3@yana
1728-FOVWH3@yana	1757-FOVWH3@yana
1728-FOVWH3@yana	1789-FOVWH3@yana
1728-FOVWH3@yana	1821-FOVWH3@yana
1728-FOVWH3@yana	35677-GAG_HV1H2@pmd
1728-FOVWH3@yana	1726-FOVWH3@yana
1728-FOVWH3@yana	1758-FOVWH3@yana
1728-FOVWH3@yana	1790-FOVWH3@yana
1728-FOVWH3@yana	1822-FOVWH3@yana
1728-FOVWH3@yana	1727-FOVWH3@yana
1728-FOVWH3@yana	1759-FOVWH3@yana
1728-FOVWH3@yana	1791-FOVWH3@yana
1728-FOVWH3@yana	1823-FOVWH3@yana
1856-I40861@yana	1856-I40861@yana
1856-I40861@yana	1857-I40861@yana
1856-I40861@yana	1858-I40861@yana
1856-I40861@yana	1859-I40861@yana
1856-I40861@yana	1840-I40861@yana
1856-I40861@yana	1841-I40861@yana
1856-I40861@yana	1842-I40861@yana
1856-I40861@yana	1843-I40861@yana
1856-I40861@yana	1844-I40861@yana
1856-I40861@yana	1845-I40861@yana
1856-I40861@yana	1846-I40861@yana
1856-I40861@yana	1847-I40861@yana
1856-I40861@yana	1848-I40861@yana
1856-I40861@yana	1849-I40861@yana
1856-I40861@yana	1850-I40861@yana
1856-I40861@yana	1851-I40861@yana
1856-I40861@yana	1852-I40861@yana
1856-I40861@yana	1853-I40861@yana
1856-I40861@yana	1854-I40861@yana
1856-I40861@yana	1855-I40861@yana
1952-HMXRS3@yana	1952-HMXRS3@yana
1952-HMXRS3@yana	1953-HMXRS3@yana
1952-HMXRS3@yana	1954-HMXRS3@yana
1952-HMXRS3@yana	1955-HMXRS3@yana
1952-HMXRS3@yana	1943-HMXRS3@yana
1952-HMXRS3@yana	1944-HMXRS3@yana
1952-HMXRS3@yana	1945-HMXRS3@yana
1952-HMXRS3@yana	1946-HMXRS3@yana
1952-HMXRS3@yana	1947-HMXRS3@yana
1952-HMXRS3@yana	1948-HMXRS3@yana
1952-HMXRS3@yana	1949-HMXRS3@yana
1952-HMXRS3@yana	1950-HMXRS3@yana
1952-HMXRS3@yana	1951-HMXRS3@yana
1984-A46666@yana	1984-A46666@yana
1984-A46666@yana	67552-F16P1_PIG@pmd
1984-A46666@yana	1985-A46666@yana
1984-A46666@yana	67553-F16P1_PIG@pmd
1984-A46666@yana	1986-A46666@yana
1984-A46666@yana	67554-F16P1_PIG@pmd
1984-A46666@yana	1987-A46666@yana
1984-A46666@yana	67555-F16P1_PIG@pmd
1984-A46666@yana	1956-A31342@yana
1984-A46666@yana	1988-A46666@yana
1984-A46666@yana	67524-F16P1_PIG@pmd
1984-A46666@yana	67556-F16P1_PIG@pmd
1984-A46666@yana	1989-A46666@yana
1984-A46666@yana	67525-F16P1_PIG@pmd
1984-A46666@yana	67557-F16P1_PIG@pmd
1984-A46666@yana	1990-A46666@yana
1984-A46666@yana	67526-F16P1_PIG@pmd
1984-A46666@yana	67558-F16P1_PIG@pmd
1984-A46666@yana	67527-F16P1_PIG@pmd
1984-A46666@yana	67559-F16P1_PIG@pmd
1984-A46666@yana	67528-F16P1_PIG@pmd
1984-A46666@yana	67560-F16P1_PIG@pmd
1984-A46666@yana	67529-F16P1_PIG@pmd
1984-A46666@yana	67561-F16P1_PIG@pmd
